SalePrice,SqFtTotLiving,Latitude,Longitude,SqFt2ndFloor,YrBuilt,SqFtFinBasement,SqFtDeck,SqFtGarageBasement,BrickStone,SqFtOpenPorch
500000,1370,47.6823273,-122.3655963,0,1920,250,0,0,0,60
350000,800,47.4560509,-122.2767268,0,1928,0,0,0,0,0
130000,590,47.3066779,-122.2024202,0,1923,0,0,0,0,0
649950,1160,47.6574291,-122.3484712,390,2018,380,310,0,0,10
540000,2030,47.7153258,-122.3242326,0,1978,710,110,530,0,0
470000,2410,47.7530498,-122.2846642,0,1948,1130,440,0,52,100
737000,780,47.676895,-122.3791662,0,1941,0,0,0,0,40
995000,2510,47.6900846,-122.298841,0,1957,1230,280,0,0,0
295000,1300,47.3234295,-122.2834684,0,1955,0,0,0,0,0
813000,1520,47.6365067,-122.3182648,500,1927,0,0,290,0,0
1320000,2980,47.7099815,-122.2163119,1760,2018,0,0,0,0,200
370000,1090,47.5002084,-122.1690031,0,1962,0,0,0,0,50
1025000,2570,47.6263815,-122.1001688,0,1977,860,220,600,0,150
599000,1100,47.7144752,-122.2841388,0,1960,0,200,0,0,0
660000,2660,47.4437174,-122.177667,0,1976,920,200,640,0,0
949990,2790,47.4854464,-122.136919,1550,2018,0,0,470,0,170
385000,1770,47.3541899,-122.14526,0,1969,410,120,640,0,0
630000,1370,47.7119711,-122.3589806,0,1940,0,290,0,0,0
465000,1120,47.5850868,-122.3078344,0,1910,0,0,0,0,120
812500,3130,47.4514989,-122.375945,0,1937,570,160,250,75,90
679950,1150,47.6788086,-122.3753779,480,2017,190,420,260,0,20
1450000,3020,47.7244449,-122.3681193,0,1946,1490,230,0,100,60
1060100,2440,47.5890456,-122.165559,1100,2000,470,160,470,0,40
423000,960,47.5262975,-122.3613416,0,1975,0,0,0,0,0
395000,1680,47.4905872,-122.2215878,0,1955,420,0,0,0,300
575000,820,47.6640747,-122.3426426,0,1918,0,0,0,0,90
420000,1550,47.5012918,-122.1669067,0,1963,0,200,0,0,90
1770000,3150,47.5909421,-122.175675,0,1959,890,0,0,0,280
775000,1970,47.7268567,-122.2388344,0,1975,0,670,0,0,60
460000,1040,47.7653255,-122.2632221,0,1955,0,0,0,0,0
499950,2334,47.352023,-122.13782,1350,2018,0,0,0,0,198
475000,1720,47.7737197,-122.3354807,0,1960,500,140,570,0,0
590000,1610,47.7121486,-122.3533566,0,1952,0,210,0,25,0
664950,2525,47.4373475,-122.1566857,1515,2018,0,0,0,0,167
437000,2390,47.3675703,-122.1445109,810,1980,790,800,0,0,0
1050000,2040,47.6077709,-122.2886135,1010,1901,0,0,0,0,70
605000,670,47.5683117,-122.3910669,0,1943,0,0,0,0,0
714850,1320,47.664578,-122.3666132,490,2017,0,500,0,0,10
1835000,1060,47.6199515,-122.3044468,0,1902,0,0,0,0,0
650000,1340,47.5927662,-122.3023032,450,2017,0,350,0,0,0
902000,2000,47.5972417,-122.123248,0,1981,720,300,400,0,0
740000,1620,47.6582091,-122.3498211,530,2016,500,530,0,0,0
863500,1750,47.631339,-122.0912758,0,1976,490,200,550,0,0
400000,1040,47.7205309,-122.3292203,0,1942,0,0,0,0,40
684000,1730,47.6801977,-122.1730834,0,1968,720,110,290,0,0
558000,2400,47.7570956,-122.3056406,0,1962,1000,140,0,0,0
590000,1323,47.6964976,-122.3476383,441,2019,0,0,0,0,0
540000,2850,47.381839,-122.153032,0,1977,950,220,0,0,180
361300,2210,47.4913893,-122.3476524,0,1979,950,70,270,0,40
573000,1740,47.7689527,-122.2916939,0,1975,360,190,0,0,0
260000,1510,47.4393626,-122.2792306,0,1957,0,0,0,0,0
801000,2570,47.6869597,-122.3975718,0,1951,900,0,440,100,200
375000,1390,47.3782987,-122.285537,0,1959,0,0,0,0,0
689000,1670,47.5962926,-122.3095464,570,2016,530,570,0,0,0
614000,1170,47.6758389,-122.354579,460,2018,250,0,190,0,0
804000,3280,47.5842357,-122.2416564,1610,2017,0,0,0,0,340
390000,1770,47.5339547,-122.286209,0,1958,0,0,0,0,150
675000,2050,47.7283659,-122.1827854,0,1968,750,290,520,0,0
700000,2260,47.496507,-122.22853,900,2017,460,0,400,0,170
409000,1960,47.3275979,-122.090747,0,1973,0,530,0,0,0
440000,1140,47.5061312,-122.366088,0,1950,0,0,0,0,0
763000,1810,47.6886083,-122.1287215,0,1981,450,140,230,0,60
650000,1440,47.5658224,-122.3723157,410,2018,330,130,0,0,0
485000,2150,47.7127197,-122.3203471,0,1949,0,310,0,0,50
737500,2050,47.6561744,-122.1293779,0,1966,440,0,460,0,0
1008000,2510,47.6608672,-122.1919074,0,1951,1140,300,240,0,0
310000,1330,47.2866126,-122.196179,0,1962,0,0,0,0,0
550000,1490,47.4211457,-122.3419207,0,1996,0,0,0,0,0
759000,1170,47.5724569,-122.3849063,0,1928,0,120,0,0,0
750000,1390,47.6830637,-122.3877984,490,2017,0,420,0,0,10
760000,2450,47.6401739,-122.1128231,0,1972,840,100,620,0,0
268000,1280,47.2853333,-122.2216404,0,1931,0,120,0,0,0
1299000,3620,47.6116115,-122.28296,1500,1921,620,0,0,0,0
490000,1190,47.749538,-122.2405308,0,1969,0,0,0,0,70
600000,750,47.664807,-122.338246,0,1906,0,0,0,0,0
699950,1535,47.6865195,-122.3770624,511,2018,0,0,0,0,0
973300,3550,47.5335464,-122.1705022,2000,2017,0,0,0,0,260
625000,690,47.6764354,-122.3935836,0,1922,0,0,0,0,50
560000,1700,47.5762015,-122.2884661,0,1912,0,0,0,0,40
735000,2060,47.7298216,-122.2266888,1050,1979,0,0,0,0,0
685100,1880,47.7302221,-122.2348407,1160,1965,0,0,0,0,50
635000,1200,47.5521202,-122.2837379,0,1913,0,0,0,0,0
241500,1080,47.2954575,-122.2828631,0,1962,0,0,0,0,0
610000,2300,47.6287073,-122.3014012,0,1925,900,300,0,0,60
510000,4040,47.265613,-122.328568,0,1968,2000,310,0,0,600
360000,2110,47.7473672,-122.3280876,0,1962,800,160,0,0,0
410000,2020,47.4653107,-122.359515,0,1948,0,80,0,0,0
727950,1640,47.6023676,-122.3117604,570,2015,0,320,0,0,0
208000,720,47.4758383,-122.2097156,0,1907,0,0,0,0,110
450000,1160,47.548471,-122.2875611,400,2018,0,10,0,0,0
875000,2120,47.6193225,-122.1129108,0,1963,1050,180,0,0,0
350000,1320,47.2950077,-122.2183113,0,1944,0,0,0,0,90
1324000,2740,47.7353905,-122.2861048,1040,1980,510,260,0,0,0
330000,1170,47.5076125,-122.3624384,0,1955,350,240,0,15,0
700000,1660,47.6019576,-122.2970304,500,2017,560,160,0,0,30
445000,1900,47.3419114,-122.1933235,0,1968,0,0,0,0,0
1125000,2740,47.5764223,-122.2320057,0,1963,1060,250,0,0,0
768000,1710,47.5874475,-122.1321575,0,1956,0,0,0,0,0
312500,4140,47.741217,-122.3391617,1600,2010,1260,0,0,0,220
555000,1670,47.6959892,-122.1199014,0,1977,430,100,580,0,0
762500,1650,47.5946591,-122.2961248,610,2017,290,520,190,0,100
521400,1560,47.7175732,-122.3520796,0,1927,600,0,0,0,0
570000,1220,47.4870915,-122.4798366,0,1929,0,410,0,0,130
749460,3710,47.4767894,-122.1240632,1440,2016,1120,50,0,0,420
725000,3432,47.4372194,-122.1554045,1505,2019,909,0,0,0,159
1038000,2270,47.5611153,-122.1475014,0,1980,310,400,620,0,0
641000,1800,47.7751427,-122.272722,0,1966,400,230,500,0,0
325000,1490,47.4997253,-122.3262293,0,1954,400,0,0,0,0
300000,1060,47.3753204,-122.2350158,0,1955,0,0,0,0,0
535000,1440,47.7636609,-122.3530214,0,1954,0,0,0,15,0
379950,2620,47.3632955,-122.2079644,1250,1978,0,100,0,0,100
450000,1550,47.5998088,-122.1470153,0,1955,0,0,0,0,0
1050000,1950,47.5665534,-122.167653,0,1976,480,0,240,0,0
328940,1610,47.6993916,-122.162161,910,2018,0,0,0,0,20
719000,1530,47.697903,-122.3479305,610,2018,310,530,0,0,0
290000,1290,47.4908865,-122.1039174,0,1968,0,0,0,0,0
485000,1030,47.5946974,-122.3057795,0,1966,0,0,250,0,0
570000,970,47.6198667,-122.2950769,0,1916,0,0,0,0,80
745000,1770,47.6692209,-122.3367861,0,1902,400,180,0,0,140
1898800,3550,47.6802319,-122.202179,1540,2016,800,1060,610,0,330
999990,3570,47.4850691,-122.1366628,2000,2018,0,0,0,0,120
1100000,2680,47.6145974,-122.1659455,0,1968,1150,180,0,0,0
595000,2320,47.7755299,-122.3657125,0,1967,1000,140,0,0,40
510000,2940,47.6726163,-122.1594524,0,1966,0,0,0,0,280
829000,3230,47.7656732,-122.1273288,1220,1977,0,190,0,0,390
685000,1350,47.6786059,-122.3754022,520,2016,310,390,190,0,0
600000,2780,47.494807,-122.123677,0,1952,860,0,480,100,40
767000,3860,47.5139334,-122.1543372,1500,2016,1180,80,0,0,180
897500,1900,47.5950462,-122.2999768,690,2018,550,20,0,0,20
505000,1090,47.6848296,-122.3208212,0,1925,0,0,220,0,60
580000,1580,47.5311235,-122.3742245,0,1952,0,216,0,0,0
970000,1460,47.640471,-122.307002,0,1921,110,1,0,0,160
660000,2150,47.775847,-122.365483,0,1967,520,160,0,0,0
749900,1820,47.5557512,-122.2813597,620,2017,540,50,0,0,20
509000,1970,47.5503951,-122.312032,870,1993,0,228,0,0,0
597900,2950,47.5020522,-122.1495976,1800,2016,0,0,0,0,30
425000,1550,47.4845675,-122.107219,490,1959,0,150,0,0,0
325000,1100,47.3952968,-122.2077477,0,1964,0,0,0,0,230
333000,1810,47.2938958,-122.2169788,0,1953,240,0,0,100,0
565000,1330,47.5048509,-122.2310795,0,1952,280,0,0,100,0
290000,920,47.4491442,-122.1772502,0,1958,0,0,0,0,0
503000,1940,47.757442,-122.3245501,0,1952,0,0,0,0,0
1125000,1880,47.6722137,-122.3497284,990,1990,0,0,480,0,230
786500,1890,47.6955427,-122.2815022,0,1948,450,140,0,0,0
195000,810,47.48134,-122.289927,0,1944,0,0,0,0,70
1057845,3550,47.533245,-122.1741111,2000,2017,0,0,0,0,260
410000,650,47.3981776,-122.5260333,0,1928,0,280,0,0,0
960000,2270,47.6616817,-122.3631419,1030,1919,190,160,0,0,130
1998000,3870,47.6723915,-122.1942116,1980,2017,0,0,0,0,280
1330000,3580,47.6282881,-122.307628,860,1909,1010,0,0,0,260
565000,1630,47.7676326,-122.2145821,0,1960,450,100,560,0,0
779000,1090,47.6805177,-122.3518433,0,1928,300,0,240,0,50
328000,1420,47.3471875,-122.2969646,0,1960,0,0,0,100,0
400000,1120,47.4652882,-122.4944013,0,1970,0,160,0,0,0
567500,2520,47.4827058,-122.2344903,0,1949,700,180,420,0,0
425000,2660,47.4376614,-122.1086717,0,1962,870,320,0,0,100
485000,1050,47.5600434,-122.2923431,330,2018,360,0,0,0,30
550000,1680,47.7360702,-122.1811804,0,1969,500,560,120,0,0
730000,2180,47.7286624,-122.118689,0,1978,760,0,0,0,0
1516000,2910,47.6859344,-122.3781831,1050,2017,840,540,450,0,350
492000,1950,47.7314403,-122.1855605,0,1972,860,240,200,0,0
1250000,2200,47.5474168,-122.2201232,0,1958,1100,160,0,0,0
1150000,1480,47.6762027,-122.304018,0,1925,0,0,0,0,224
729000,1430,47.690348,-122.3804422,500,2017,450,290,0,0,0
775000,1630,47.5760692,-122.4104782,560,2018,510,480,0,0,0
775000,1890,47.6533311,-122.4107625,860,1910,170,140,0,0,40
789950,1540,47.6693849,-122.354767,510,2015,510,40,390,0,0
505000,1650,47.495502,-122.2986821,1010,2018,0,0,0,0,60
850000,3900,47.493639,-122.0910394,2060,2004,0,0,0,0,60
485000,960,47.7153189,-122.214873,0,1970,0,100,0,0,100
1450000,2690,47.5776563,-122.286833,1050,1925,380,0,0,50,80
618500,1700,47.5730777,-122.1469508,0,1954,850,0,0,0,0
1050000,2310,47.5730011,-122.4051085,0,1961,750,200,0,25,0
872500,1780,47.6777986,-122.2802886,0,1955,0,0,500,100,200
835000,3230,47.6147901,-122.1705873,0,1957,1400,590,0,0,250
675000,1360,47.6035133,-122.3036488,500,2016,360,330,0,0,0
1000000,2710,47.5644278,-122.1431949,860,1967,0,0,0,0,0
539000,1600,47.534209,-122.350862,550,2016,0,450,0,0,0
385000,2480,47.5314628,-122.3490369,0,1949,400,900,0,0,0
547000,3030,47.3344717,-122.3373012,0,1972,1150,710,0,0,0
842995,2640,47.5332672,-122.1708341,1320,2017,0,0,0,0,80
240000,1160,47.321578,-122.282437,0,1942,0,0,0,0,0
1176800,3200,47.667501,-122.1704586,1670,2016,0,0,0,0,380
205000,1240,47.5159857,-122.3769544,0,1928,0,0,0,0,0
300000,970,47.3392561,-122.2880835,0,1962,0,0,0,0,60
640000,1560,47.6569607,-122.3328535,0,1912,0,0,240,0,0
825000,1780,47.6572479,-122.3604739,0,1908,140,0,0,0,170
1280000,2890,47.741704,-122.285183,1330,1976,0,0,0,0,520
640000,1040,47.6939952,-122.3561236,0,1920,0,70,0,0,0
650000,1580,47.5112538,-122.2441328,0,1953,720,260,0,0,0
769000,2580,47.7010214,-122.3787839,0,1965,1290,200,0,0,50
590000,1810,47.4943492,-122.2234707,0,1920,0,0,0,0,120
729950,1180,47.6653319,-122.2806457,440,2019,370,360,0,0,70
410000,1440,47.4502943,-122.1576284,0,1967,200,0,440,0,70
499000,1460,47.5341668,-122.3507822,500,2016,0,400,0,0,0
430000,1880,47.7717304,-122.2642845,0,1960,700,240,480,0,0
318000,1030,47.4432617,-122.2776831,0,1956,0,0,0,0,0
262250,810,47.5306239,-122.2889232,0,1924,0,190,0,0,0
814950,1670,47.6779248,-122.3738741,510,2019,590,0,0,0,100
456000,1710,47.4631303,-122.18945,0,1968,550,480,510,0,0
464000,2030,47.5398152,-122.2993395,0,1969,780,0,470,0,50
235000,870,47.289243,-122.174343,0,1953,0,0,0,90,0
695000,3250,47.430894,-122.2074096,0,1966,1400,560,0,20,270
325000,2020,47.3327889,-122.1971132,0,1978,680,170,620,0,0
425000,1900,47.5032331,-122.237114,0,1953,0,0,0,0,0
699000,2010,47.5500658,-122.391974,720,1928,0,220,0,0,30
1136000,3180,47.667156,-122.1704668,1660,2016,0,0,0,0,430
350000,1610,47.4463193,-122.2729474,0,1971,530,80,480,0,0
525000,1840,47.5014382,-122.3673881,0,1967,600,140,620,0,0
840000,3670,47.626313,-122.116484,0,1965,0,0,0,0,50
710000,1740,47.6077993,-122.1220147,0,1958,570,0,570,0,0
350000,1770,47.3943125,-122.1964979,0,1962,0,0,0,0,160
660000,1450,47.6943109,-122.3780791,470,2016,50,260,420,0,70
668000,2480,47.7303019,-122.18071,0,1967,680,110,550,0,0
362000,1510,47.5004498,-122.1672761,0,1962,0,0,0,0,40
750000,1080,47.6538263,-122.3487313,360,2018,360,300,0,0,0
420000,2140,47.497596,-122.3062018,0,1930,680,0,360,0,170
895850,3350,47.7342435,-122.3043434,1810,2017,0,0,0,0,190
659950,2525,47.4375567,-122.1566841,1515,2018,0,0,0,0,167
630000,1350,47.5340679,-122.2786592,530,2017,290,510,230,0,0
555000,1590,47.7373004,-122.315216,0,1969,480,0,550,0,0
320000,1590,47.2865746,-122.1930499,0,1962,0,0,0,0,0
875000,2530,47.6494796,-122.3217854,0,1922,580,0,0,0,40
440000,2260,47.3611546,-122.2765415,1090,1978,0,0,0,0,90
650000,1720,47.564862,-122.3699135,590,2016,0,390,0,0,0
599500,2290,47.7567397,-122.33145,0,1978,930,100,320,0,0
625000,1920,47.6884475,-122.3346345,0,1921,800,320,0,0,60
850000,2150,47.6835339,-122.3940232,0,1948,440,0,180,0,0
668250,1750,47.6793722,-122.1111555,0,1974,350,220,300,0,0
525000,740,47.7075892,-122.3540248,0,1935,0,0,0,0,0
470000,2180,47.4975948,-122.2588939,1290,2016,0,0,0,0,40
750000,2150,47.526231,-122.203362,0,1977,720,1060,620,0,50
650000,1650,47.7751868,-122.2893452,0,1950,120,430,240,0,50
350000,1430,47.3660952,-122.1111572,0,1967,0,140,0,0,0
340000,2300,47.325902,-122.208756,0,1967,0,0,0,0,0
740000,2380,47.734357,-122.3262,0,1954,1190,0,0,100,0
190000,720,47.4726574,-122.2907388,0,1949,0,0,0,0,0
439000,1470,47.7344692,-122.1972719,0,1976,440,50,440,0,0
467800,1220,47.5146475,-122.3439498,660,2018,0,0,0,0,170
580000,990,47.5258637,-122.1985431,0,1946,0,100,0,0,0
1225000,1960,47.663021,-122.3258595,1000,1909,0,0,0,0,220
506000,1220,47.711855,-122.2325741,0,1967,0,520,0,0,0
124000,1220,47.4138081,-122.332597,0,1961,0,0,0,0,0
675000,2770,47.7725047,-122.3653612,0,1966,1150,400,0,0,0
1249000,2060,47.6350676,-122.3673602,0,1904,0,510,0,0,100
305000,1000,47.5187231,-122.3399259,0,1954,0,0,0,0,0
247000,1140,47.2770041,-122.2503042,0,1980,0,160,0,0,0
366000,1790,47.4422765,-122.2780015,0,1956,0,0,0,15,0
351200,1850,47.4416604,-122.1259903,0,1977,510,100,260,0,0
655000,1980,47.7746206,-122.2007769,990,1974,0,560,0,0,130
829000,1580,47.6427492,-122.4013758,0,1904,0,170,0,0,0
710000,2380,47.7158389,-122.2918318,1400,2015,0,150,0,0,0
710000,1320,47.6780587,-122.37377,480,2016,360,450,0,0,90
575000,2080,47.7226613,-122.2260058,0,1961,950,60,240,0,0
640000,1920,47.4511249,-122.3759125,0,1955,650,510,0,0,0
410000,2370,47.3826948,-122.2877781,630,1959,0,120,0,0,0
425000,1800,47.4034066,-122.1058717,0,1975,0,440,0,0,60
800000,2400,47.675884,-122.1702796,670,1975,0,0,0,0,0
495000,3200,47.3497623,-122.1522668,1630,2003,0,0,0,0,160
525000,1790,47.6963151,-122.3590858,0,1925,190,0,0,0,0
340000,1380,47.7658274,-122.3317697,0,1959,0,0,0,0,0
511500,950,47.551032,-122.3882387,0,1909,0,0,0,0,0
1050000,2040,47.6724044,-122.2770026,0,1941,400,370,0,0,0
759950,2940,47.4971299,-122.1734109,1720,2019,0,0,0,0,200
739950,3432,47.4361968,-122.1573894,1505,2019,909,0,0,0,159
430700,1750,47.4586767,-122.1657058,0,1969,340,0,360,0,80
545000,1580,47.7179196,-122.2338754,0,1975,490,60,480,0,0
752000,1360,47.6828192,-122.3430137,0,1925,200,0,0,0,0
479800,1220,47.5141339,-122.3439955,660,2018,0,0,0,0,170
1229000,2230,47.635426,-122.3713739,790,2017,650,910,0,0,0
1058783,3520,47.472817,-122.125986,1820,2019,0,0,0,0,470
720000,1060,47.6589542,-122.3485195,340,2017,330,340,0,0,0
1025500,1150,47.6626839,-122.276173,0,1949,0,0,0,100,90
580000,2497,47.4677857,-122.3618871,750,1918,0,417,0,0,190
693512,2990,47.495275,-122.1453849,1320,2016,180,0,690,0,300
585000,1230,47.5712441,-122.2963014,410,2017,0,260,0,0,0
1234300,3100,47.7102712,-122.3645948,930,1918,710,140,0,0,40
1300000,2460,47.5531236,-122.2805541,770,2017,0,340,0,0,0
831600,2370,47.7256051,-122.365949,1190,1969,0,0,0,0,0
240000,2140,47.4566616,-122.1764901,360,1959,0,120,0,0,0
504950,2334,47.3449745,-122.1371141,1350,2018,0,0,0,0,198
349500,1040,47.340779,-122.0922459,0,1962,0,0,0,0,0
315000,1340,47.3700909,-122.2894174,0,1959,0,0,0,0,0
680000,1170,47.6781535,-122.3035263,0,1946,250,0,0,0,0
800000,1990,47.6405145,-122.1028349,0,1975,500,100,660,0,0
775000,2360,47.7527195,-122.1467512,0,1979,450,140,280,0,0
700000,1290,47.6038126,-122.3115211,480,2018,350,470,0,0,0
625000,1720,47.7601665,-122.3385622,0,1965,0,0,0,0,0
680000,2330,47.4302897,-122.1035039,0,1953,900,0,0,0,360
799950,1470,47.6648209,-122.3467047,490,2018,490,340,0,0,0
840000,2080,47.6866594,-122.3363945,0,1950,760,0,160,96,0
410000,1040,47.4822408,-122.2947646,0,1943,0,0,0,0,0
1375000,4030,47.5350333,-122.2354687,470,1969,1540,490,0,0,0
461000,1700,47.5154261,-122.3789659,0,1944,850,120,0,0,0
924950,3730,47.4930127,-122.1424658,1850,2019,0,0,0,0,350
1365000,3030,47.667757,-122.3586955,900,2005,900,0,0,0,60
450000,1560,47.7357017,-122.1807145,0,1972,300,100,0,0,80
349950,1600,47.3712015,-122.3108083,0,1960,0,140,0,0,60
412000,1400,47.4848683,-122.230525,0,1953,0,0,0,0,40
570000,1560,47.5016558,-122.3792842,770,1947,0,630,0,20,0
501000,1250,47.6763948,-122.3617506,0,1929,0,70,240,0,0
453000,1950,47.413781,-122.1854877,0,1978,820,80,280,0,0
625000,2190,47.5071874,-122.3847725,0,1967,480,330,780,0,0
274500,950,47.5199569,-122.3464531,0,1954,0,0,0,0,0
775000,1850,47.6158881,-122.1196592,0,1959,0,0,0,0,0
415000,910,47.5867111,-122.3078048,0,1902,0,60,140,0,0
807700,1560,47.6749745,-122.3279128,0,1926,0,0,180,0,0
379950,2160,47.3414903,-122.1973094,970,1984,0,80,0,0,170
737300,1360,47.6736124,-122.1724066,0,1967,0,0,0,0,290
790000,1690,47.5659854,-122.3661248,640,2018,410,560,0,0,30
1160000,1720,47.6130705,-122.2857637,680,1901,0,0,0,0,90
280000,730,47.5218732,-122.339157,0,1950,0,0,0,0,0
505000,1390,47.7421358,-122.2243779,0,1960,0,240,0,0,0
848000,2580,47.7153953,-122.3735488,0,1957,1130,620,320,0,0
350000,1060,47.5201061,-122.2868925,0,1911,0,0,0,0,0
430000,1930,47.4403784,-122.1908994,0,1963,600,0,730,15,0
330000,1130,47.3280367,-122.2819138,0,1968,0,0,0,0,0
550000,3030,47.7528557,-122.3023365,0,1949,1530,240,0,100,130
669950,2525,47.4370738,-122.1563759,1515,2018,0,0,0,0,167
540000,1370,47.5218975,-122.2035651,0,1952,0,0,0,0,0
550000,1010,47.7099546,-122.3604463,0,1917,0,0,0,0,0
522750,1730,47.5522755,-122.3768526,0,1918,300,0,0,0,0
352000,1760,47.2710509,-122.1287826,0,1965,0,0,0,0,140
1025000,2020,47.6454369,-122.1755848,0,1972,0,0,0,25,80
437600,2580,47.3518765,-122.1340716,1410,2015,0,0,0,0,220
850000,3240,47.7399948,-122.2463341,0,1978,1620,330,0,0,60
230000,700,47.480431,-122.3374741,0,1943,0,0,0,0,0
320000,1340,47.3493383,-122.3067616,0,1975,340,180,240,0,0
350000,1697,47.3920383,-122.2105246,0,1920,0,0,0,15,282
435000,2970,47.4926716,-122.3623379,0,1942,1320,530,0,0,510
738000,1900,47.5654747,-122.1350706,910,1973,0,120,0,15,410
720000,1870,47.6951796,-122.1699269,0,1976,450,180,600,0,0
738000,2730,47.513259,-122.377807,1480,2016,0,430,0,0,60
760000,2080,47.6339671,-122.3952845,0,1930,300,0,0,0,0
808800,1900,47.5598189,-122.1671951,0,1975,480,0,290,0,0
650000,2860,47.4519966,-122.1317008,0,1969,0,0,0,0,0
310000,2130,47.4088254,-122.3151294,0,1961,0,100,0,35,0
285000,1560,47.3028787,-122.3680644,0,1976,520,80,520,0,0
648047,2950,47.4762278,-122.1220293,1700,2016,0,0,0,0,310
1350000,2880,47.5497328,-122.2146288,0,1964,810,0,700,25,0
412950,1590,47.4874457,-122.16167,630,2016,310,0,290,0,30
660000,1730,47.6865171,-122.1133585,0,1967,720,260,290,0,0
482923,1400,47.5922626,-122.3011311,480,2016,0,210,0,0,0
895000,2050,47.6893239,-122.3114787,0,1929,350,190,200,0,0
1500000,2670,47.5816016,-122.2895303,0,1912,0,0,0,0,400
756000,2590,47.7556519,-122.3708591,0,1951,960,560,580,0,0
850000,760,47.5626565,-122.3622791,0,1935,0,200,0,0,0
685000,1940,47.6010978,-122.126634,0,1961,970,0,0,0,0
720000,2400,47.7481101,-122.3503877,0,1978,800,110,430,0,0
490000,2320,47.7196053,-122.2257713,0,1963,1140,400,0,0,0
285000,1350,47.4764577,-122.1478664,0,1968,0,0,0,0,0
799950,2760,47.496514,-122.228401,1090,2017,610,320,420,0,370
627500,1770,47.5534365,-122.2829091,650,2017,0,0,0,0,60
749975,1410,47.6747283,-122.3671387,440,2018,0,260,0,0,0
1775000,4130,47.7598274,-122.3709643,0,1956,1700,0,0,0,170
412950,1340,47.4878991,-122.1621282,610,2016,110,0,470,0,20
887000,2490,47.6781771,-122.3502582,940,1923,500,0,0,0,140
669000,1540,47.6392449,-122.3865665,540,2015,460,200,0,0,0
789950,3188,47.4360617,-122.1573771,1477,2019,0,0,0,0,25
749950,3860,47.5139234,-122.1549145,1500,2016,1180,80,0,0,180
530000,2180,47.7639229,-122.2294182,0,1965,0,800,550,0,0
1425000,2870,47.688696,-122.1575831,0,1972,1400,230,0,0,190
677888,1610,47.6663009,-122.3331659,0,1909,0,0,0,0,80
975000,3180,47.5086157,-122.1968441,0,1963,0,700,0,0,0
825000,1770,47.7058385,-122.3671103,0,1953,590,110,0,0,40
225000,700,47.3984923,-122.323194,0,1953,0,0,0,0,0
145000,1100,47.3489913,-122.2269854,0,1900,0,0,0,0,160
829950,1600,47.6166531,-122.3059996,340,2018,460,350,0,0,0
480000,2010,47.7225676,-122.2242548,0,1961,770,260,290,0,0
1110000,2280,47.6774826,-122.3083804,990,1918,220,520,0,0,80
670000,1710,47.7297721,-122.3293296,1090,1987,0,200,0,0,0
899999,1910,47.5958547,-122.3009081,650,2019,610,470,0,0,0
635000,1110,47.5785699,-122.3096122,0,1931,0,0,230,0,0
350000,1800,47.3441778,-122.197693,0,1962,0,0,0,0,100
934000,2320,47.5588114,-122.1773654,0,1972,830,130,600,0,40
350000,1320,47.3773307,-122.3031871,0,1959,0,0,0,0,0
590000,1170,47.6937395,-122.3005881,0,1954,0,0,0,0,70
640000,1570,47.6539783,-122.3537186,610,1997,360,70,170,0,0
724950,1440,47.5800584,-122.3162613,560,2017,320,260,200,0,0
365000,820,47.5116859,-122.3419519,0,1950,0,0,0,0,0
653000,2440,47.5572384,-122.293851,0,1955,1220,0,0,100,0
360000,1060,47.6002007,-122.3049288,390,2008,280,50,0,0,0
512000,2818,47.3316489,-122.363107,0,1972,910,740,720,0,0
525000,1900,47.4472731,-122.1230984,0,1980,0,120,0,0,110
775000,1280,47.5746432,-122.4097981,0,1916,160,300,0,0,160
920000,1710,47.6703626,-122.1520178,0,1968,490,0,150,0,0
1200000,2570,47.6832492,-122.2985061,1360,2018,0,420,420,0,110
745000,1570,47.6724597,-122.3950036,0,1900,500,0,0,0,70
205000,970,47.3307108,-122.333702,0,1961,0,0,0,0,0
760000,1570,47.6704297,-122.3944052,0,1945,0,0,0,0,40
325000,1240,47.4424838,-122.189215,0,1968,0,0,0,0,0
291000,1160,47.3441253,-122.2750501,0,1968,0,0,0,0,0
460000,2200,47.4974954,-122.176708,0,1958,900,0,0,0,0
325000,1510,47.3419486,-122.1969334,0,1969,0,0,0,0,0
460000,580,47.6823493,-122.303223,0,1948,0,0,0,0,0
540000,1930,47.7180211,-122.3232653,0,1947,0,170,0,0,140
549950,2760,47.4551396,-122.2094852,0,1971,1100,350,0,0,0
759000,1800,47.5987288,-122.2989654,690,2016,420,640,0,0,0
575000,1150,47.5885795,-122.1327733,0,1955,0,0,0,0,0
1080000,1800,47.6887467,-122.321208,900,1925,0,0,0,0,40
930000,1820,47.5546312,-122.1633013,800,1984,0,0,0,0,50
